Phenotype	Set	Threshold	PRS.R2	Full.R2	Null.R2	Prevalence	Coefficient	Standard.Error	P	Num_SNP	pheno	prs	test	prs.test	MDD.R2	ratio
138	-	Base	1	8.98895e-05	0.00143724	0.00134735	-	2727.74	1632.49	0.0947498	91211	agefirstsex.baseline	LifetimeMDD	8	LifetimeMDD:8	0.0064324	0.0139744885268329
139	-	Base	1	3.62357e-05	0.00205151	0.00201528	-	1728.77	1630.67	0.289079	91243	agefirstsex.baseline	LifetimeMDD	9	LifetimeMDD:9	0.00983546	0.00368418965660986
140	-	Base	1	0.000422139	0.00183751	0.00141537	-	5945.78	1643.11	0.000296664	91177	agefirstsex.baseline	LifetimeMDD	10	LifetimeMDD:10	0.00687512	0.0614009646377081
141	-	Base	1	0.000883126	0.00275425	0.00187112	-	19236.6	3677.02	1.69176e-07	91279	agefirstsex.baseline	GPpsy	1	GPpsy:1	0.0128612	0.0686659098684415
142	-	Base	1	0.000397857	0.00242728	0.00202942	-	12678.4	3603.86	0.000435433	91307	agefirstsex.baseline	GPpsy	2	GPpsy:2	0.0080945	0.0491515226388288
143	-	Base	1	0.00033855	0.00183577	0.00149722	-	11942.2	3686.2	0.00119778	91294	agefirstsex.baseline	GPpsy	3	GPpsy:3	0.0115608	0.0292843055843886
144	-	Base	1	0.00027937	0.00145504	0.00117567	-	10742.9	3651.95	0.00326673	91283	agefirstsex.baseline	GPpsy	4	GPpsy:4	0.0219505	0.0127272727272727
145	-	Base	1	8.68223e-05	0.00130221	0.00121538	-	5964.14	3638.14	0.101153	91208	agefirstsex.baseline	GPpsy	5	GPpsy:5	0.0103024	0.00842738585184035
146	-	Base	1	0.000404702	0.00266671	0.00226201	-	12841.6	3623.26	0.000394368	91315	agefirstsex.baseline	GPpsy	6	GPpsy:6	0.0160539	0.0252089523417986
147	-	Base	1	0.000256277	0.00176162	0.00150534	-	10360.7	3674.94	0.00481622	91268	agefirstsex.baseline	GPpsy	7	GPpsy:7	0.00888044	0.0288585925922589
148	-	Base	1	0.000437145	0.0017845	0.00134735	-	13507	3664.99	0.000228718	91211	agefirstsex.baseline	GPpsy	8	GPpsy:8	0.0156417	0.0279474098083968
149	-	Base	1	0.000637502	0.00265278	0.00201528	-	16036.9	3605.32	8.69292e-06	91243	agefirstsex.baseline	GPpsy	9	GPpsy:9	0.0192771	0.0330704307183134
150	-	Base	1	0.000863396	0.00227876	0.00141537	-	18993.6	3669.38	2.27806e-07	91177	agefirstsex.baseline	GPpsy	10	GPpsy:10	0.00727672	0.118651810156224
151	-	Base	1	0.00170673	0.00357785	0.00187112	-	36261.5	4983.84	3.52515e-13	91279	agefirstsex.baseline	MTAG.Envs	1	MTAG.Envs:1	0.015205	0.112247944755015
152	-	Base	1	0.0016625	0.00369193	0.00202942	-	35511	4934.85	6.34234e-13	91307	agefirstsex.baseline	MTAG.Envs	2	MTAG.Envs:2	0.012583	0.132122705237225
153	-	Base	1	0.00222106	0.00371828	0.00149722	-	40958.6	4931.29	1.03087e-16	91294	agefirstsex.baseline	MTAG.Envs	3	MTAG.Envs:3	0.0177308	0.125265639452253
154	-	Base	1	0.00173133	0.002907	0.00117567	-	35841.4	4890.71	2.38511e-13	91283	agefirstsex.baseline	MTAG.Envs	4	MTAG.Envs:4	0.0179436	0.0964873269578011
155	-	Base	1	0.00104153	0.00225691	0.00121538	-	26483.8	4662.13	1.35404e-08	83708	agefirstsex.baseline	MTAG.Envs	5	MTAG.Envs:5	0.0115326	0.090311811733694
156	-	Base	1	0.00136245	0.00362446	0.00226201	-	30935.8	4754.88	7.82981e-11	88600	agefirstsex.baseline	MTAG.Envs	6	MTAG.Envs:6	0.0137829	0.0988507498421958
157	-	Base	1	0.00118571	0.00269106	0.00150534	-	30045.9	4952.34	1.31818e-09	91268	agefirstsex.baseline	MTAG.Envs	7	MTAG.Envs:7	0.0147567	0.080350620396159
158	-	Base	1	0.000917641	0.00226499	0.00134735	-	26040.5	4875.67	9.3135e-08	91211	agefirstsex.baseline	MTAG.Envs	8	MTAG.Envs:8	0.0170436	0.0538407965453308
159	-	Base	1	0.00139783	0.00341311	0.00201528	-	32962.9	5002.62	4.49479e-11	91243	agefirstsex.baseline	MTAG.Envs	9	MTAG.Envs:9	0.0184703	0.0756798752591999
160	-	Base	1	0.00235132	0.00376669	0.00141537	-	41617.4	4868.38	1.30325e-17	91177	agefirstsex.baseline	MTAG.Envs	10	MTAG.Envs:10	0.013524	0.173862762496303
161	-	Base	1	1.61511e-06	0.00187274	0.00187112	-	959.025	4288.45	0.823047	91279	agefirstsex.baseline	MTAG.FamilyHistory	1	MTAG.FamilyHistory:1	0.0121645	0.00013277241152534
162	-	Base	1	1.6398e-05	0.00204582	0.00202942	-	2973.77	4164.51	0.475185	87384	agefirstsex.baseline	MTAG.FamilyHistory	2	MTAG.FamilyHistory:2	0.00692624	0.0023675183071912
163	-	Base	1	2.45868e-05	0.0015218	0.00149722	-	3738.05	4282.22	0.382711	91294	agefirstsex.baseline	MTAG.FamilyHistory	3	MTAG.FamilyHistory:3	0.0141472	0.00173792693960642
164	-	Base	1	6.64248e-06	0.00118231	0.00117567	-	1914.13	4220.47	0.650166	91283	agefirstsex.baseline	MTAG.FamilyHistory	4	MTAG.FamilyHistory:4	0.0138034	0.000481220568845357
165	-	Base	1	1.15646e-05	0.00122695	0.00121538	-	2453.25	4100.51	0.549659	83708	agefirstsex.baseline	MTAG.FamilyHistory	5	MTAG.FamilyHistory:5	0.00810499	0.00142684938537864
166	-	Base	1	7.01183e-05	0.00233213	0.00226201	-	6239.83	4230.37	0.14022	91315	agefirstsex.baseline	MTAG.FamilyHistory	6	MTAG.FamilyHistory:6	0.013897	0.00504557098654386
167	-	Base	1	7.29764e-05	0.00157832	0.00150534	-	6626.29	4404.9	0.132514	91268	agefirstsex.baseline	MTAG.FamilyHistory	7	MTAG.FamilyHistory:7	0.00980932	0.0074394963157487
168	-	Base	1	6.11203e-07	0.00134796	0.00134735	-	-597.734	4338.47	0.890419	91211	agefirstsex.baseline	MTAG.FamilyHistory	8	MTAG.FamilyHistory:8	0.0121675	5.02324224368194e-05
169	-	Base	1	4.91974e-08	0.00201533	0.00201528	-	-170.448	4363.4	0.96884	91243	agefirstsex.baseline	MTAG.FamilyHistory	9	MTAG.FamilyHistory:9	0.01492	3.29741286863271e-06
170	-	Base	1	0.000210976	0.00162634	0.00141537	-	10583.5	4137.58	0.0105352	86865	agefirstsex.baseline	MTAG.FamilyHistory	10	MTAG.FamilyHistory:10	0.0061272	0.0344326935631283
171	-	Base	1	0.00117525	0.00304638	0.00187112	-	22623.9	3748.16	1.59767e-09	91279	agefirstsex.baseline	MTAG.All	1	MTAG.All:1	0.0221868	0.0529706852723241
172	-	Base	1	0.000859025	0.00288845	0.00202942	-	18887.4	3652.88	2.34865e-07	87384	agefirstsex.baseline	MTAG.All	2	MTAG.All:2	0.0137257	0.0625851504841283
173	-	Base	1	0.00119703	0.00269424	0.00149722	-	22623.9	3712.22	1.11127e-09	91294	agefirstsex.baseline	MTAG.All	3	MTAG.All:3	0.0235578	0.0508124697552403
174	-	Base	1	0.000673526	0.00184919	0.00117567	-	16598.4	3633.26	4.93235e-06	91283	agefirstsex.baseline	MTAG.All	4	MTAG.All:4	0.0299152	0.0225145076750281
175	-	Base	1	0.000454502	0.00166989	0.00121538	-	12940.4	3449.41	0.000176123	83708	agefirstsex.baseline	MTAG.All	5	MTAG.All:5	0.0135967	0.0334273757602948
176	-	Base	1	0.000776961	0.00303897	0.00226201	-	17446.4	3552.01	9.07444e-07	88600	agefirstsex.baseline	MTAG.All	6	MTAG.All:6	0.0210239	0.0369560833147037
177	-	Base	1	0.000656494	0.00216184	0.00150534	-	16799	3722.18	6.40875e-06	91268	agefirstsex.baseline	MTAG.All	7	MTAG.All:7	0.0173754	0.0377829575146471
178	-	Base	1	0.000630248	0.0019776	0.00134735	-	16411.9	3708.42	9.65056e-06	91211	agefirstsex.baseline	MTAG.All	8	MTAG.All:8	0.0223605	0.0281857740211534
179	-	Base	1	0.000864118	0.00287939	0.00201528	-	19028.2	3673.9	2.24112e-07	89136	agefirstsex.baseline	MTAG.All	9	MTAG.All:9	0.0276664	0.031233481768499
180	-	Base	1	0.00148947	0.00290484	0.00141537	-	24526.3	3606.36	1.05897e-11	86865	agefirstsex.baseline	MTAG.All	10	MTAG.All:10	0.0137294	0.108487625096508
181	-	Base	1	0.000903013	0.00231481	0.0014118	-	-10585	1917.68	3.42123e-08	91279	alcoholfreq.baseline	Auto-ImpOnly	1	Auto-ImpOnly:1	0.0113913	0.0792721638443373
182	-	Base	1	0.000942364	0.00192367	0.000981311	-	-10661.2	1891.04	1.73689e-08	91307	alcoholfreq.baseline	Auto-ImpOnly	2	Auto-ImpOnly:2	0.00707217	0.133249624938315
183	-	Base	1	0.000449856	0.00300939	0.00255953	-	-7404.72	1899.61	9.71663e-05	91294	alcoholfreq.baseline	Auto-ImpOnly	3	Auto-ImpOnly:3	0.0144335	0.0311674922922368
184	-	Base	1	0.000423892	0.00156977	0.00114588	-	-7192.58	1902.57	0.000156806	91283	alcoholfreq.baseline	Auto-ImpOnly	4	Auto-ImpOnly:4	0.0200036	0.0211907856585815
185	-	Base	1	0.000916673	0.00235589	0.00143922	-	-10357.1	1862.13	2.68777e-08	91208	alcoholfreq.baseline	Auto-ImpOnly	5	Auto-ImpOnly:5	0.00741382	0.123643816548014
186	-	Base	1	0.000791335	0.002775	0.00198366	-	-9768.86	1889.87	2.36617e-07	91315	alcoholfreq.baseline	Auto-ImpOnly	6	Auto-ImpOnly:6	0.0159897	0.0494902968786156
187	-	Base	1	0.000718559	0.00223905	0.00152049	-	-9383.59	1905.73	8.52472e-07	91268	alcoholfreq.baseline	Auto-ImpOnly	7	Auto-ImpOnly:7	0.00879752	0.0816774500086388
188	-	Base	1	0.00057084	0.00244779	0.00187695	-	-8351.25	1902.82	1.14285e-05	91211	alcoholfreq.baseline	Auto-ImpOnly	8	Auto-ImpOnly:8	0.0113294	0.0503857221035536
189	-	Base	1	0.000791888	0.00261208	0.00182019	-	-9800.22	1895.43	2.3487e-07	91243	alcoholfreq.baseline	Auto-ImpOnly	9	Auto-ImpOnly:9	0.0137731	0.0574952625044471
190	-	Base	1	0.000321428	0.00231591	0.00199449	-	-6114.14	1856.55	0.000991282	91177	alcoholfreq.baseline	Auto-ImpOnly	10	Auto-ImpOnly:10	0.00809323	0.0397156635854906
191	-	Base	1	0.00152791	0.00293971	0.0014118	-	-13878.9	1932.43	7.00674e-13	91279	alcoholfreq.baseline	Auto-ImpAll	1	Auto-ImpAll:1	0.0162222	0.0941863618991259
192	-	Base	1	0.00163242	0.00261373	0.000981311	-	-14322.5	1929.55	1.17484e-13	91307	alcoholfreq.baseline	Auto-ImpAll	2	Auto-ImpAll:2	0.0110602	0.147594076056491
193	-	Base	1	0.000748465	0.003308	0.00255953	-	-9686.53	1926.23	4.96244e-07	91294	alcoholfreq.baseline	Auto-ImpAll	3	Auto-ImpAll:3	0.0204449	0.0366088853454896
194	-	Base	1	0.000786473	0.00193235	0.00114588	-	-9975.57	1936.86	2.61435e-07	91283	alcoholfreq.baseline	Auto-ImpAll	4	Auto-ImpAll:4	0.0264835	0.0296967168236827
195	-	Base	1	0.00132878	0.00276799	0.00143922	-	-12683.4	1893.64	2.14806e-11	91208	alcoholfreq.baseline	Auto-ImpAll	5	Auto-ImpAll:5	0.0145977	0.0910266685847771
196	-	Base	1	0.0011238	0.00310746	0.00198366	-	-11769.4	1910.32	7.31194e-10	91315	alcoholfreq.baseline	Auto-ImpAll	6	Auto-ImpAll:6	0.0214086	0.0524929234046131
197	-	Base	1	0.000887895	0.00240839	0.00152049	-	-10527.2	1923.17	4.43472e-08	91268	alcoholfreq.baseline	Auto-ImpAll	7	Auto-ImpAll:7	0.0134214	0.0661551701014797
198	-	Base	1	0.00080278	0.00267973	0.00187695	-	-10034.1	1927.68	1.94834e-07	91211	alcoholfreq.baseline	Auto-ImpAll	8	Auto-ImpAll:8	0.0178197	0.0450501411359338
199	-	Base	1	0.00130874	0.00312893	0.00182019	-	-12711.1	1911.82	3.00242e-11	91243	alcoholfreq.baseline	Auto-ImpAll	9	Auto-ImpAll:9	0.0216992	0.060312822592538
200	-	Base	1	0.000519826	0.00251431	0.00199449	-	-7978.64	1904.89	2.81518e-05	91177	alcoholfreq.baseline	Auto-ImpAll	10	Auto-ImpAll:10	0.0139176	0.0373502615393459
201	-	Base	1	0.000602078	0.00201387	0.0014118	-	-7490.59	1662.22	6.61653e-06	87048	alcoholfreq.baseline	Soft-ImpOnly	1	Soft-ImpOnly:1	0.014712	0.0409242794997281
202	-	Base	1	0.00103569	0.002017	0.000981311	-	-10061.4	1702.27	3.44183e-09	91307	alcoholfreq.baseline	Soft-ImpOnly	2	Soft-ImpOnly:2	0.00835932	0.123896441337334
203	-	Base	1	0.000833199	0.00339273	0.00255953	-	-9035.06	1702.8	1.12772e-07	91294	alcoholfreq.baseline	Soft-ImpOnly	3	Soft-ImpOnly:3	0.0131953	0.0631436193189999
204	-	Base	1	0.000616587	0.00176246	0.00114588	-	-7823.1	1715.62	5.13546e-06	91283	alcoholfreq.baseline	Soft-ImpOnly	4	Soft-ImpOnly:4	0.0185556	0.0332291599301559
205	-	Base	1	0.000907093	0.00234631	0.00143922	-	-9230.6	1668.34	3.17505e-08	91208	alcoholfreq.baseline	Soft-ImpOnly	5	Soft-ImpOnly:5	0.0125915	0.0720401064209983
206	-	Base	1	0.000574395	0.00255806	0.00198366	-	-7426.14	1686.45	1.06888e-05	91315	alcoholfreq.baseline	Soft-ImpOnly	6	Soft-ImpOnly:6	0.0147991	0.0388128332128305
207	-	Base	1	0.000378857	0.00189935	0.00152049	-	-6073.24	1698.95	0.00035112	91268	alcoholfreq.baseline	Soft-ImpOnly	7	Soft-ImpOnly:7	0.0120474	0.0314472002257749
208	-	Base	1	0.000452566	0.00232951	0.00187695	-	-6634.33	1697.8	9.33962e-05	91211	alcoholfreq.baseline	Soft-ImpOnly	8	Soft-ImpOnly:8	0.0172944	0.026168355074475
209	-	Base	1	0.000816423	0.00263661	0.00182019	-	-8839.46	1683.71	1.53025e-07	91243	alcoholfreq.baseline	Soft-ImpOnly	9	Soft-ImpOnly:9	0.0144259	0.0565942506186789
210	-	Base	1	0.000248588	0.00224307	0.00199449	-	-4880.29	1685.14	0.00378096	91177	alcoholfreq.baseline	Soft-ImpOnly	10	Soft-ImpOnly:10	0.0131877	0.0188499890049061
211	-	Base	1	0.00116647	0.00257826	0.0014118	-	-11888.5	1894.82	3.55639e-10	91279	alcoholfreq.baseline	Soft-ImpAll	1	Soft-ImpAll:1	0.0189094	0.0616873089574497
212	-	Base	1	0.00153511	0.00251642	0.000981311	-	-13689.8	1901.98	6.25169e-13	91307	alcoholfreq.baseline	Soft-ImpAll	2	Soft-ImpAll:2	0.0114536	0.13402860236083
213	-	Base	1	0.000835534	0.00339506	0.00255953	-	-10097.4	1900.36	1.08267e-07	91294	alcoholfreq.baseline	Soft-ImpAll	3	Soft-ImpAll:3	0.0187658	0.0445242941947585
214	-	Base	1	0.000760973	0.00190685	0.00114588	-	-9658.7	1906.53	4.08145e-07	91283	alcoholfreq.baseline	Soft-ImpAll	4	Soft-ImpAll:4	0.0256769	0.0296364825971983
215	-	Base	1	0.00106076	0.00249998	0.00143922	-	-11126.2	1859.45	2.20478e-09	91208	alcoholfreq.baseline	Soft-ImpAll	5	Soft-ImpAll:5	0.0159356	0.066565425839002
216	-	Base	1	0.000858214	0.00284187	0.00198366	-	-10138.2	1883.29	7.36452e-08	91315	alcoholfreq.baseline	Soft-ImpAll	6	Soft-ImpAll:6	0.0210235	0.0408216519609009
217	-	Base	1	0.000642858	0.00216335	0.00152049	-	-8827.59	1895.51	3.21894e-06	91268	alcoholfreq.baseline	Soft-ImpAll	7	Soft-ImpAll:7	0.014561	0.0441493029324909
218	-	Base	1	0.000610351	0.0024873	0.00187695	-	-8571.24	1888.64	5.69024e-06	91211	alcoholfreq.baseline	Soft-ImpAll	8	Soft-ImpAll:8	0.0165858	0.0367996117160463
219	-	Base	1	0.00125643	0.00307662	0.00182019	-	-12218.9	1875.71	7.40719e-11	91243	alcoholfreq.baseline	Soft-ImpAll	9	Soft-ImpAll:9	0.0205236	0.061218792024791
220	-	Base	1	0.000440521	0.00243501	0.00199449	-	-7206.67	1869.13	0.000115645	91177	alcoholfreq.baseline	Soft-ImpAll	10	Soft-ImpAll:10	0.0157192	0.0280243905542267
221	-	Base	1	0.000581458	0.00199325	0.0014118	-	1816.02	410.077	9.51917e-06	91279	alcoholfreq.baseline	LifetimeMDD	1	LifetimeMDD:1	0.00766083	0.0759001309257613
222	-	Base	1	0.000732304	0.00171361	0.000981311	-	2041.92	410.907	6.75267e-07	91307	alcoholfreq.baseline	LifetimeMDD	2	LifetimeMDD:2	0.0043487	0.16839607238945
223	-	Base	1	0.000483736	0.00304327	0.00255953	-	1657.23	409.98	5.30651e-05	91294	alcoholfreq.baseline	LifetimeMDD	3	LifetimeMDD:3	0.00733339	0.0659634902821205
224	-	Base	1	0.000391591	0.00153747	0.00114588	-	1499.81	412.771	0.000280001	91283	alcoholfreq.baseline	LifetimeMDD	4	LifetimeMDD:4	0.0078922	0.0496174704138263
225	-	Base	1	0.000451056	0.00189027	0.00143922	-	1522.18	390.239	9.61291e-05	83708	alcoholfreq.baseline	LifetimeMDD	5	LifetimeMDD:5	0.00776604	0.0580805661572693
226	-	Base	1	0.000434879	0.00241854	0.00198366	-	1562.06	407.719	0.000127736	91315	alcoholfreq.baseline	LifetimeMDD	6	LifetimeMDD:6	0.00928203	0.0468517123948102
227	-	Base	1	0.000304112	0.00182461	0.00152049	-	1319.45	411.992	0.0013632	91268	alcoholfreq.baseline	LifetimeMDD	7	LifetimeMDD:7	0.00805612	0.0377491894361057
228	-	Base	1	0.000219085	0.00209603	0.00187695	-	1113.82	409.722	0.00656175	91211	alcoholfreq.baseline	LifetimeMDD	8	LifetimeMDD:8	0.0064324	0.0340596045022076
229	-	Base	1	0.000612561	0.00243275	0.00182019	-	1850.63	406.995	5.45874e-06	91243	alcoholfreq.baseline	LifetimeMDD	9	LifetimeMDD:9	0.00983546	0.0622808694255276
230	-	Base	1	0.000161196	0.00215568	0.00199449	-	947.266	406.204	0.0197067	91177	alcoholfreq.baseline	LifetimeMDD	10	LifetimeMDD:10	0.00687512	0.0234462816649018
231	-	Base	1	0.000577895	0.00198969	0.0014118	-	4045.05	916.227	1.01372e-05	91279	alcoholfreq.baseline	GPpsy	1	GPpsy:1	0.0128612	0.0449332099648555
232	-	Base	1	0.000624556	0.00160587	0.000981311	-	4192.18	913.542	4.47133e-06	91307	alcoholfreq.baseline	GPpsy	2	GPpsy:2	0.0080945	0.0771580702946445
233	-	Base	1	0.00018637	0.0027459	0.00255953	-	2296.53	915.449	0.0121243	91294	alcoholfreq.baseline	GPpsy	3	GPpsy:3	0.0115608	0.0161208566881185
234	-	Base	1	0.000451791	0.00159767	0.00114588	-	3570.82	914.905	9.52134e-05	91283	alcoholfreq.baseline	GPpsy	4	GPpsy:4	0.0219505	0.0205822646408966
235	-	Base	1	0.0007009	0.00214012	0.00143922	-	4366.93	897.995	1.16155e-06	91208	alcoholfreq.baseline	GPpsy	5	GPpsy:5	0.0103024	0.0680326914117099
236	-	Base	1	0.000341981	0.00232564	0.00198366	-	3081.92	907.167	0.000681315	91315	alcoholfreq.baseline	GPpsy	6	GPpsy:6	0.0160539	0.0213020512149696
237	-	Base	1	0.000308001	0.0018285	0.00152049	-	2941.91	912.78	0.00126967	91268	alcoholfreq.baseline	GPpsy	7	GPpsy:7	0.00888044	0.0346830787663674
238	-	Base	1	0.000148236	0.00202518	0.00187695	-	2052.32	917.834	0.0253553	91211	alcoholfreq.baseline	GPpsy	8	GPpsy:8	0.0156417	0.00947697500911026
239	-	Base	1	0.000299296	0.00211949	0.00182019	-	2855.07	898.415	0.00148483	91243	alcoholfreq.baseline	GPpsy	9	GPpsy:9	0.0192771	0.0155259867926192
240	-	Base	1	0.000145786	0.00214027	0.00199449	-	2008.92	905.851	0.0265807	91177	alcoholfreq.baseline	GPpsy	10	GPpsy:10	0.00727672	0.0200345760177662
241	-	Base	1	0.00172899	0.00314078	0.0014118	-	9503.76	1243.81	2.21486e-14	91279	alcoholfreq.baseline	MTAG.Envs	1	MTAG.Envs:1	0.015205	0.113711936862874
242	-	Base	1	0.0022795	0.00326081	0.000981311	-	10970.9	1250.36	1.80118e-18	91307	alcoholfreq.baseline	MTAG.Envs	2	MTAG.Envs:2	0.012583	0.181157116744814
243	-	Base	1	0.00146505	0.00402458	0.00255953	-	8624.88	1225.45	1.98584e-12	91294	alcoholfreq.baseline	MTAG.Envs	3	MTAG.Envs:3	0.0177308	0.0826274054188192
244	-	Base	1	0.00104727	0.00219315	0.00114588	-	7270.7	1223.19	2.80791e-09	91283	alcoholfreq.baseline	MTAG.Envs	4	MTAG.Envs:4	0.0179436	0.058364542232328
245	-	Base	1	0.00141761	0.00285683	0.00143922	-	7958.24	1150.29	4.64772e-12	83708	alcoholfreq.baseline	MTAG.Envs	5	MTAG.Envs:5	0.0115326	0.122921977698004
246	-	Base	1	0.00109767	0.00308133	0.00198366	-	7257.94	1192.01	1.14961e-09	88600	alcoholfreq.baseline	MTAG.Envs	6	MTAG.Envs:6	0.0137829	0.0796399886816272
247	-	Base	1	0.00110217	0.00262267	0.00152049	-	7508.21	1230.98	1.07647e-09	91268	alcoholfreq.baseline	MTAG.Envs	7	MTAG.Envs:7	0.0147567	0.0746894630913416
248	-	Base	1	0.0011671	0.00304405	0.00187695	-	7671.85	1222.14	3.48476e-10	91211	alcoholfreq.baseline	MTAG.Envs	8	MTAG.Envs:8	0.0170436	0.0684773169987561
249	-	Base	1	0.0019284	0.00374859	0.00182019	-	10085.2	1249.23	7.07747e-16	91243	alcoholfreq.baseline	MTAG.Envs	9	MTAG.Envs:9	0.0184703	0.104405450913088
250	-	Base	1	0.000959333	0.00295382	0.00199449	-	6849.26	1203.47	1.27137e-08	91177	alcoholfreq.baseline	MTAG.Envs	10	MTAG.Envs:10	0.013524	0.0709355959775214
251	-	Base	1	0.000354744	0.00176654	0.0014118	-	3704	1070.94	0.000543586	91279	alcoholfreq.baseline	MTAG.FamilyHistory	1	MTAG.FamilyHistory:1	0.0121645	0.0291622343705043
252	-	Base	1	0.000319962	0.00130127	0.000981311	-	3457.52	1052.83	0.00102436	87384	alcoholfreq.baseline	MTAG.FamilyHistory	2	MTAG.FamilyHistory:2	0.00692624	0.0461956270646123
253	-	Base	1	0.000279044	0.00283857	0.00255953	-	3257.7	1061.22	0.00214385	91294	alcoholfreq.baseline	MTAG.FamilyHistory	3	MTAG.FamilyHistory:3	0.0141472	0.0197243270753223
254	-	Base	1	7.41462e-05	0.00122002	0.00114588	-	1668.96	1055.75	0.113926	91283	alcoholfreq.baseline	MTAG.FamilyHistory	4	MTAG.FamilyHistory:4	0.0138034	0.00537158960835736
255	-	Base	1	0.000381769	0.00182099	0.00143922	-	3627.39	1010.86	0.000333141	83708	alcoholfreq.baseline	MTAG.FamilyHistory	5	MTAG.FamilyHistory:5	0.00810499	0.0471029575607126
256	-	Base	1	0.000115455	0.00209912	0.00198366	-	2093.59	1060.72	0.0484192	91315	alcoholfreq.baseline	MTAG.FamilyHistory	6	MTAG.FamilyHistory:6	0.013897	0.00830790818162193
257	-	Base	1	0.000133744	0.00165424	0.00152049	-	2322.71	1093.72	0.0337052	91268	alcoholfreq.baseline	MTAG.FamilyHistory	7	MTAG.FamilyHistory:7	0.00980932	0.0136343803647959
258	-	Base	1	5.42082e-05	0.00193115	0.00187695	-	1467.92	1085.64	0.176345	91211	alcoholfreq.baseline	MTAG.FamilyHistory	8	MTAG.FamilyHistory:8	0.0121675	0.00445516334497637
259	-	Base	1	0.000191759	0.00201195	0.00182019	-	2771.63	1089.66	0.0109772	91243	alcoholfreq.baseline	MTAG.FamilyHistory	9	MTAG.FamilyHistory:9	0.01492	0.0128524798927614
260	-	Base	1	2.64476e-05	0.00202093	0.00199449	-	964.976	1021.65	0.344906	86865	alcoholfreq.baseline	MTAG.FamilyHistory	10	MTAG.FamilyHistory:10	0.0061272	0.00431642512077295
261	-	Base	1	0.00128869	0.00270049	0.0014118	-	6166.03	934.932	4.31065e-11	91279	alcoholfreq.baseline	MTAG.All	1	MTAG.All:1	0.0221868	0.0580836353146916
262	-	Base	1	0.00172882	0.00271013	0.000981311	-	7061.3	924.365	2.24566e-14	87384	alcoholfreq.baseline	MTAG.All	2	MTAG.All:2	0.0137257	0.125954960402748
263	-	Base	1	0.000860358	0.00341989	0.00255953	-	4968.77	921.534	7.02071e-08	91294	alcoholfreq.baseline	MTAG.All	3	MTAG.All:3	0.0235578	0.0365211522298347
264	-	Base	1	0.000840952	0.00198683	0.00114588	-	4847.08	910.095	1.01091e-07	91283	alcoholfreq.baseline	MTAG.All	4	MTAG.All:4	0.0299152	0.0281111943092475
265	-	Base	1	0.00135495	0.00279417	0.00143922	-	5756.87	851.154	1.36804e-11	83708	alcoholfreq.baseline	MTAG.All	5	MTAG.All:5	0.0135967	0.0996528569432289
266	-	Base	1	0.000781136	0.0027648	0.00198366	-	4573.18	890.482	2.82784e-07	88600	alcoholfreq.baseline	MTAG.All	6	MTAG.All:6	0.0210239	0.0371546668315584
267	-	Base	1	0.000869105	0.0023896	0.00152049	-	5001.58	923.554	6.15079e-08	91268	alcoholfreq.baseline	MTAG.All	7	MTAG.All:7	0.0173754	0.0500192801316804
268	-	Base	1	0.000701844	0.00257879	0.00187695	-	4521.68	929.086	1.13926e-06	91211	alcoholfreq.baseline	MTAG.All	8	MTAG.All:8	0.0223605	0.0313876702220433
269	-	Base	1	0.00131129	0.00313148	0.00182019	-	6106.15	917.506	2.8731e-11	89136	alcoholfreq.baseline	MTAG.All	9	MTAG.All:9	0.0276664	0.0473964809299367
270	-	Base	1	0.000449469	0.00244395	0.00199449	-	3465.48	889.814	9.8547e-05	86865	alcoholfreq.baseline	MTAG.All	10	MTAG.All:10	0.0137294	0.0327377015747229
271	-	Base	1	0.00169079	0.00773855	0.00604776	-	-18279.5	2926.46	4.20392e-10	91279	alevels.baseline	Auto-ImpOnly	1	Auto-ImpOnly:1	0.0113913	0.148428186422972
272	-	Base	1	0.00187223	0.00862237	0.00675014	-	-18968.9	2880.45	4.53726e-11	91307	alevels.baseline	Auto-ImpOnly	2	Auto-ImpOnly:2	0.00707217	0.264732041226385
273	-	Base	1	0.00143914	0.00775016	0.00631101	-	-16765.2	2901.71	7.57344e-09	91294	alevels.baseline	Auto-ImpOnly	3	Auto-ImpOnly:3	0.0144335	0.0997083174559185
274	-	Base	1	0.000546441	0.00773089	0.00718445	-	-10359	2909.82	0.00037082	91283	alevels.baseline	Auto-ImpOnly	4	Auto-ImpOnly:4	0.0200036	0.0273171329160751
275	-	Base	1	0.00156618	0.00646573	0.00489955	-	-17197.9	2856.71	1.74239e-09	91208	alevels.baseline	Auto-ImpOnly	5	Auto-ImpOnly:5	0.00741382	0.211251419646012
276	-	Base	1	0.00169846	0.00595193	0.00425347	-	-18112.3	2885.1	3.43233e-10	91315	alevels.baseline	Auto-ImpOnly	6	Auto-ImpOnly:6	0.0159897	0.106222130496507
277	-	Base	1	0.00125587	0.00722226	0.00596639	-	-15618.6	2892.62	6.68346e-08	91268	alevels.baseline	Auto-ImpOnly	7	Auto-ImpOnly:7	0.00879752	0.142752730314907
278	-	Base	1	0.00128275	0.00698329	0.00570054	-	-15833.7	2903.67	4.95255e-08	91211	alevels.baseline	Auto-ImpOnly	8	Auto-ImpOnly:8	0.0113294	0.113223118611753
